0 0 1.80e+03 4.50e+03 9.00e+03 1.80e+04 4.50e+04 9.00e+04 1.80e+05 4.50e+05 9.00e+05 1.80e+06 4.50e+06 9.00e+06 1.80e+07
1 2 5.29e-01 4.99e-01 5.20e-01 5.39e-01 5.62e-01 5.88e-01 5.66e-01 4.45e-01 3.30e-01 2.28e-01 1.28e-01 7.84e-02 4.67e-02
1 3 2.10e-01 2.31e-01 2.63e-01 2.85e-01 3.14e-01 3.40e-01 3.32e-01 2.70e-01 2.21e-01 1.89e-01 1.68e-01 1.62e-01 1.60e-01
1 4 2.96e-01 3.42e-01 3.35e-01 3.19e-01 3.07e-01 2.97e-01 2.71e-01 2.08e-01 1.53e-01 1.05e-01 5.86e-02 3.59e-02 2.13e-02
1 5 2.69e-02 2.87e-02 3.43e-02 3.94e-02 4.25e-02 4.19e-02 3.83e-02 2.89e-02 2.07e-02 1.37e-02 7.29e-03 4.35e-03 2.53e-03
1 6 1.09e-01 1.13e-01 1.24e-01 1.35e-01 1.39e-01 1.26e-01 1.05e-01 7.59e-02 5.61e-02 3.95e-02 2.29e-02 1.44e-02 8.71e-03
2 3 1.07e+00 1.12e+00 1.23e+00 1.31e+00 1.41e+00 1.50e+00 1.45e+00 1.16e+00 9.08e-01 7.08e-01 5.38e-01 4.63e-01 4.18e-01
2 4 8.91e-01 1.03e+00 1.01e+00 9.60e-01 9.24e-01 8.94e-01 8.15e-01 6.25e-01 4.61e-01 3.16e-01 1.76e-01 1.08e-01 6.42e-02
2 5 8.09e-02 8.64e-02 1.03e-01 1.19e-01 1.28e-01 1.26e-01 1.15e-01 8.62e-02 6.17e-02 4.05e-02 2.11e-02 1.22e-02 6.83e-03
2 6 3.27e-01 3.38e-01 3.71e-01 4.06e-01 4.16e-01 3.79e-01 3.16e-01 2.27e-01 1.70e-01 1.28e-01 9.46e-02 8.17e-02 7.48e-02
3 4 1.49e+00 1.72e+00 1.69e+00 1.61e+00 1.55e+00 1.50e+00 1.36e+00 1.05e+00 7.73e-01 5.30e-01 2.96e-01 1.81e-01 1.08e-01
3 5 1.36e-01 1.45e-01 1.73e-01 1.99e-01 2.15e-01 2.12e-01 1.92e-01 1.45e-01 1.04e-01 6.86e-02 3.67e-02 2.19e-02 1.27e-02
3 6 5.45e-01 5.63e-01 6.18e-01 6.77e-01 6.95e-01 6.34e-01 5.29e-01 3.80e-01 2.85e-01 2.14e-01 1.58e-01 1.36e-01 1.25e-01
4 5 4.41e-01 6.10e-01 7.05e-01 6.80e-01 6.17e-01 6.07e-01 5.90e-01 5.45e-01 5.33e-01 5.54e-01 6.03e-01 6.40e-01 6.68e-01
4 6 2.61e-05 2.70e-05 3.23e-05 1.19e-04 8.52e-04 1.33e-03 1.27e-03 8.22e-04 4.96e-04 2.75e-04 1.19e-04 6.26e-05 3.34e-05
5 6 6.11e-06 6.31e-06 7.15e-06 3.33e-05 3.09e-04 4.91e-04 4.64e-04 2.90e-04 1.72e-04 9.40e-05 3.98e-05 2.03e-05 1.03e-05
*** O III collision strengths 
*** SOURCE1  J. Mao, N. R. Badnell, and G. Del Zanna 2020, A&A, 634, A7
*** NOTE1    Collision strengths
*** ATOM oxygen
*** SPECTRUM 3
*** N_LEVELS 5
*** GSCONFIG p2 
*** T_UNIT K
